post_id,date,caption,has_question,hashtags,likes,comments,saves,post_type,topic,engagement
52dc3236-6be7-44fa-b362-414cc3398b89,2025-06-15T06:24:01.142773,Labore incidunt excepturi debitis numquam perferendis totam accusantium magni ipsam similique. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #motivasifinansial,631,20,70,Reel,Motivasi Finansial,721
39228f49-5441-4553-87c0-1e7cca73390a,2025-06-08T02:46:01.142773,"Kalau dikasih 1 juta, kamu invest ke apa? Sampaikan ya!",True,#keuangan #edukasikeuangan #keuangankeluarga,660,25,0,Reel,Keuangan Keluarga,685
1b1bc382-f343-438d-9020-c195d3ed4e73,2025-08-23T18:03:01.142773,Ada yang sudah punya dana darurat? Berapa bulan tabunganmu?,True,#keuangan #edukasikeuangan #investasi,836,52,160,Image,Investasi,1048
b81d1000-1ea0-447b-a70d-46cdb0252345,2025-09-12T19:07:01.142773,Siapa yang masih bingung mulai investasi dari mana? Yuk tulis di komen! 💬,True,#keuangan #edukasikeuangan #bisnis,1527,97,7,Reel,Bisnis,1631
023aa76f-6c8d-4d4a-9448-d238ff501f1a,2025-08-04T17:57:01.142773,Modi autem soluta reiciendis impedit non quibusdam tempora eos earum adipisci perspiciatis veritatis magnam eaque. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #tabungan,804,30,0,Reel,Tabungan,834
8c5e748e-e742-4143-b582-cb19b5166e84,2025-09-18T12:11:01.142773,"Aliquid esse neque quos suscipit illo laborum ad. Bijak kelola uang, biar uang yang kerja untukmu 🔁",False,#keuangan #edukasikeuangan #keuangankeluarga,46,0,0,Image,Keuangan Keluarga,46
3b945c20-4bff-4183-8243-cd9640981531,2025-06-12T08:29:01.142773,"Fugiat fugiat beatae itaque repellendus ea quod rem. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #tabungan,1737,48,15,Reel,Tabungan,1800
e4075917-0064-4d2e-b742-99915e4d6c49,2025-06-20T06:29:01.142773,Maaak… kalian lebih pilih nabung atau bayar hutang dulu? 🤔,True,#keuangan #edukasikeuangan #asuransi,350,61,23,Image,Asuransi,434
5217e799-0066-48c5-aa7b-45a3a72177e5,2025-06-15T00:49:01.142773,Pariatur saepe blanditiis iusto facere neque provident vero totam voluptatum ex earum. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #asuransi,5,0,83,Reel,Asuransi,88
e833ab0d-f65f-47a0-96ca-06bdc4cd3aeb,2025-08-17T02:31:01.142773,"Kalau dikasih 1 juta, kamu invest ke apa? Sampaikan ya!",True,#keuangan #edukasikeuangan #bisnis,2224,45,22,Image,Bisnis,2291
0e8ac4c8-9e4c-4cc8-b11d-38ab8ad46289,2025-10-03T13:55:01.142773,"Kalau dikasih 1 juta, kamu invest ke apa? Sampaikan ya!",True,#keuangan #edukasikeuangan #bisnis,719,96,0,Image,Bisnis,815
05e6231c-204f-4341-a16d-eb11f668d548,2025-09-01T17:09:01.142773,Aut consectetur nemo nam est debitis vitae eaque quis amet veniam ducimus. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #tabungan,1359,0,56,Reel,Tabungan,1415
23ce06ff-193d-4397-bcd9-06ef4b010d50,2025-08-25T07:31:01.142773,"Quisquam ut in ducimus inventore id voluptate neque vitae. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #motivasifinansial,5,27,42,Carousel,Motivasi Finansial,74
eb5bbd97-7c35-40e7-9815-174869a505cd,2025-08-21T14:15:01.142773,Sequi ut voluptatum maiores maxime hic praesentium corporis expedita. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #bisnis,672,68,0,Reel,Bisnis,740
86edbd04-3f91-40b6-b4e7-14f741364c03,2025-09-27T22:20:01.142773,"Corrupti vel repellendus quia aut. Bijak kelola uang, biar uang yang kerja untukmu 🔁",False,#keuangan #edukasikeuangan #investasi,1504,10,115,Image,Investasi,1629
350f2677-cc47-4a7a-8ea5-96bd425a5e25,2025-05-31T06:05:01.142773,Siapa yang masih bingung mulai investasi dari mana? Yuk tulis di komen! 💬,True,#keuangan #edukasikeuangan #keuangankeluarga,911,0,0,Carousel,Keuangan Keluarga,911
dcc47b44-ab65-448f-936c-a9526111c962,2025-07-20T20:00:01.142773,Illo fugit reprehenderit itaque doloribus quis nam laboriosam veritatis voluptates. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #budgeting,1731,17,45,Reel,Budgeting,1793
ec91039b-da92-41b7-bc79-b64e250556b8,2025-05-02T23:16:01.142773,Beatae delectus alias ducimus. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #bisnis,709,0,8,Reel,Bisnis,717
87f4eb09-2206-4558-8593-32fcbdb6ee43,2025-08-16T13:19:01.142773,Omnis suscipit neque quos quos corrupti excepturi quibusdam est sapiente maiores architecto expedita commodi. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #investasi,1628,0,171,Reel,Investasi,1799
686fc908-7522-4e0a-bda9-000d30b63964,2025-07-27T14:50:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #keuangankeluarga,5,84,0,Carousel,Keuangan Keluarga,89
669c35e8-16c2-4c60-ba00-d04927c45649,2025-04-27T01:25:01.142773,Laborum possimus fugiat animi harum rem aperiam deleniti. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #budgeting,1088,66,0,Image,Budgeting,1154
1262d9d7-9e2f-460d-8b8f-b581805a439f,2025-08-26T01:37:01.142773,Ada yang sudah punya dana darurat? Berapa bulan tabunganmu?,True,#keuangan #edukasikeuangan #bisnis,1249,0,26,Reel,Bisnis,1275
e07fda65-df5b-4112-9c83-0ed81b76626c,2025-06-08T18:22:01.142773,Reprehenderit suscipit aliquid tenetur repudiandae architecto vitae reprehenderit iste fugiat facilis fuga. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #tabungan,116,31,0,Reel,Tabungan,147
6c45db8d-5169-4cb2-93df-c8855cfdcbd0,2025-08-28T18:42:01.142773,Error debitis atque. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #bisnis,1859,0,0,Reel,Bisnis,1859
76c87f27-aef0-4b7a-bfac-4e04fb601aa0,2025-09-01T06:04:01.142773,Suscipit consectetur in natus aut dolorem veritatis. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #tabungan,145,33,125,Image,Tabungan,303
6573f883-8971-4783-b81d-6769f19077f1,2025-07-05T18:16:01.142773,Ada yang sudah punya dana darurat? Berapa bulan tabunganmu?,True,#keuangan #edukasikeuangan #keuangankeluarga,1472,39,131,Image,Keuangan Keluarga,1642
55b9bba6-d460-4eb7-9d4c-53ed6bcd11bb,2025-07-15T01:44:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #tabungan,480,0,86,Reel,Tabungan,566
6b5b9266-5d9e-4b41-a19f-e79de1afac32,2025-08-08T07:32:01.142773,Siapa yang masih bingung mulai investasi dari mana? Yuk tulis di komen! 💬,True,#keuangan #edukasikeuangan #investasi,822,3,93,Image,Investasi,918
8fe26a8b-a876-4c62-89b5-fae5a7d47316,2025-08-20T08:50:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #tabungan,77,67,13,Image,Tabungan,157
d0982fac-9c80-48a7-8490-e99e5d1a72c2,2025-09-14T03:41:01.142773,"Voluptate fuga animi eveniet explicabo suscipit doloremque ea. Bijak kelola uang, biar uang yang kerja untukmu 🔁",False,#keuangan #edukasikeuangan #bisnis,2594,4,35,Image,Bisnis,2633
98211380-9c9d-4b39-acaa-30cbd150d6e7,2025-07-03T20:42:01.142773,Siapa yang masih bingung mulai investasi dari mana? Yuk tulis di komen! 💬,True,#keuangan #edukasikeuangan #motivasifinansial,959,42,2,Reel,Motivasi Finansial,1003
79a514dc-c37f-4608-94bc-8f8423b1ddaf,2025-05-31T18:02:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #motivasifinansial,890,30,0,Image,Motivasi Finansial,920
b2e59cb1-bd8b-41b5-86f5-cb322c7cf59b,2025-07-15T02:03:01.142773,"Dolores perspiciatis eveniet eligendi facilis esse esse aut ducimus provident iusto adipisci iure repellat velit. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #asuransi,43,17,34,Reel,Asuransi,94
1eeeb837-431c-42c1-a6d5-10dfa9a8694c,2025-09-26T22:52:01.142773,"Kalau dikasih 1 juta, kamu invest ke apa? Sampaikan ya!",True,#keuangan #edukasikeuangan #tabungan,692,74,32,Reel,Tabungan,798
812382bc-0a01-4383-8271-91e9c190559f,2025-05-13T19:33:01.142773,"Ea totam saepe cum nam eius ducimus incidunt a quibusdam iste tempore qui. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #tabungan,852,0,0,Image,Tabungan,852
0f79ef90-75b4-42b4-9cbe-3069952c6833,2025-07-25T21:40:01.142773,Amet laudantium quae totam rem odit facere. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #tabungan,2377,0,76,Carousel,Tabungan,2453
6929f780-939f-44c9-bda3-478c7f5bf823,2025-08-24T21:28:01.142773,Siapa yang masih bingung mulai investasi dari mana? Yuk tulis di komen! 💬,True,#keuangan #edukasikeuangan #asuransi,1007,62,47,Image,Asuransi,1116
eca64289-415f-4ee8-a5db-035134872be6,2025-09-26T19:22:01.142773,Ada yang sudah punya dana darurat? Berapa bulan tabunganmu?,True,#keuangan #edukasikeuangan #motivasifinansial,1664,105,8,Carousel,Motivasi Finansial,1777
52c323cf-0314-4155-8f83-38c6e874a13f,2025-10-10T16:48:01.142773,"Unde nam neque minus deleniti quos minus fugit animi incidunt explicabo nesciunt aliquid. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #budgeting,568,84,29,Carousel,Budgeting,681
1ce10f6c-99ca-4160-9d17-9d0f63a8f299,2025-04-22T11:37:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #tabungan,504,13,26,Image,Tabungan,543
19250e86-6a3a-439b-a6b4-d17c847b500d,2025-10-12T05:10:01.142773,"Kalau dikasih 1 juta, kamu invest ke apa? Sampaikan ya!",True,#keuangan #edukasikeuangan #keuangankeluarga,1142,8,122,Reel,Keuangan Keluarga,1272
dac7aef4-1b14-4a30-b4fb-970a81948a44,2025-08-15T05:03:01.142773,"Eveniet nam enim ut dolorum. Bijak kelola uang, biar uang yang kerja untukmu 🔁",False,#keuangan #edukasikeuangan #motivasifinansial,1678,68,0,Carousel,Motivasi Finansial,1746
39692450-f413-44d0-a973-2ce3e8a30df1,2025-09-28T21:57:01.142773,"Kalau dikasih 1 juta, kamu invest ke apa? Sampaikan ya!",True,#keuangan #edukasikeuangan #investasi,2010,76,28,Reel,Investasi,2114
5d51b0fb-dd20-4dea-a5f9-ea3ed5e6bb47,2025-08-23T08:13:01.142773,Ada yang sudah punya dana darurat? Berapa bulan tabunganmu?,True,#keuangan #edukasikeuangan #motivasifinansial,1229,50,71,Image,Motivasi Finansial,1350
3c4933e3-b9e7-45f9-8ead-9eb9481c59a2,2025-06-13T14:28:01.142773,"Eos cum ad repellendus ratione quae velit dolorum. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #keuangankeluarga,3313,6,11,Reel,Keuangan Keluarga,3330
627ffe71-679a-4469-9156-d29ae6ccb45b,2025-04-23T07:44:01.142773,Provident quos nisi rem et. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #asuransi,1109,31,58,Image,Asuransi,1198
c9f4bb24-4f51-4b26-b24a-9234471fdc51,2025-05-11T22:51:01.142773,"Kalau dikasih 1 juta, kamu invest ke apa? Sampaikan ya!",True,#keuangan #edukasikeuangan #tabungan,1733,58,0,Reel,Tabungan,1791
cb34d198-2d40-4c4d-83c3-bf173600ac50,2025-05-02T21:56:01.142773,Ada yang sudah punya dana darurat? Berapa bulan tabunganmu?,True,#keuangan #edukasikeuangan #keuangankeluarga,1906,41,3,Reel,Keuangan Keluarga,1950
3532f97d-efd0-470b-a6f1-3c768a8c02d4,2025-08-02T19:59:01.142773,Voluptates tempore asperiores deleniti consequuntur alias commodi quaerat necessitatibus quia. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #motivasifinansial,941,44,48,Reel,Motivasi Finansial,1033
edd771ed-2a99-434d-b87b-97618d0c356a,2025-10-05T01:46:01.142773,"Kalau dikasih 1 juta, kamu invest ke apa? Sampaikan ya!",True,#keuangan #edukasikeuangan #motivasifinansial,1363,39,41,Image,Motivasi Finansial,1443
b5c0be2f-d867-47dd-8e71-3c05d7654f82,2025-04-30T17:27:01.142773,Ea minima debitis at deleniti minima veniam qui enim magni veniam cupiditate. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #tabungan,444,18,44,Carousel,Tabungan,506
bbe7c4ab-d927-49a4-b009-b4bd0321cad2,2025-10-14T21:07:01.142773,Siapa yang masih bingung mulai investasi dari mana? Yuk tulis di komen! 💬,True,#keuangan #edukasikeuangan #tabungan,2523,68,11,Reel,Tabungan,2602
154f3564-a7e1-4356-a2d9-e59a7b216aeb,2025-08-31T15:13:01.142773,"Suscipit accusantium unde aliquid harum. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #budgeting,1582,10,0,Image,Budgeting,1592
b3555f21-0a6d-4a01-abbc-025802789db3,2025-09-18T09:12:01.142773,Maaak… kalian lebih pilih nabung atau bayar hutang dulu? 🤔,True,#keuangan #edukasikeuangan #budgeting,1569,0,30,Reel,Budgeting,1599
92c432c3-e354-4de3-9944-c6295e0cba85,2025-08-06T00:11:01.142773,"Kalau dikasih 1 juta, kamu invest ke apa? Sampaikan ya!",True,#keuangan #edukasikeuangan #motivasifinansial,865,37,82,Reel,Motivasi Finansial,984
d8f22db0-8480-4cea-a28b-b1efb3d0c973,2025-06-29T17:25:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #bisnis,682,3,0,Reel,Bisnis,685
ca626f16-2488-4172-b44d-5cce434da362,2025-05-14T20:22:01.142773,"Pariatur eum est error repudiandae quam qui odio exercitationem ea eum pariatur rerum possimus. Bijak kelola uang, biar uang yang kerja untukmu 🔁",False,#keuangan #edukasikeuangan #investasi,1064,0,153,Carousel,Investasi,1217
09235cfe-6635-4774-a302-cc200625ec2a,2025-07-15T06:11:01.142773,Siapa yang masih bingung mulai investasi dari mana? Yuk tulis di komen! 💬,True,#keuangan #edukasikeuangan #bisnis,1328,40,48,Image,Bisnis,1416
207e74f6-ce6e-493e-bfa7-d5c38bc391fd,2025-06-13T02:04:01.142773,"Excepturi quidem saepe illum voluptatibus sit illum. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #budgeting,160,0,55,Image,Budgeting,215
5c4de6a7-87ca-4c69-8d4d-66dbe2f976c0,2025-08-23T03:40:01.142773,Ada yang sudah punya dana darurat? Berapa bulan tabunganmu?,True,#keuangan #edukasikeuangan #tabungan,929,26,105,Reel,Tabungan,1060
c929bc65-4b40-4dee-9a31-f813bbeada6b,2025-08-12T15:22:01.142773,Ada yang sudah punya dana darurat? Berapa bulan tabunganmu?,True,#keuangan #edukasikeuangan #asuransi,1823,35,89,Image,Asuransi,1947
4ba44c46-9b22-44f3-a468-97a3ae8abfdc,2025-07-17T16:07:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #keuangankeluarga,588,23,178,Carousel,Keuangan Keluarga,789
ef48e73d-6c5f-453f-9961-b1064df24fa6,2025-10-06T15:47:01.142773,"At nihil corrupti commodi quis cumque magni. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #asuransi,2427,0,33,Reel,Asuransi,2460
62ffbf75-1324-44bf-8b35-07bba2c58588,2025-07-11T09:15:01.142773,Maaak… kalian lebih pilih nabung atau bayar hutang dulu? 🤔,True,#keuangan #edukasikeuangan #asuransi,503,36,0,Image,Asuransi,539
b2c39c82-8fa6-4d8b-8988-31ece6809d34,2025-06-24T18:55:01.142773,Minus alias veritatis maiores qui deserunt aliquid illo. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #tabungan,5,0,0,Reel,Tabungan,5
f1ce977e-b277-4c33-9d6c-a715688fd996,2025-05-12T13:00:01.142773,Sit dignissimos accusamus inventore vitae deleniti. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #keuangankeluarga,1158,42,0,Image,Keuangan Keluarga,1200
03949a86-9bb8-4484-8d26-e6fb5998646c,2025-08-13T05:50:01.142773,Accusantium soluta laboriosam accusamus voluptatum sed quod qui quod sed perspiciatis. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #asuransi,711,45,42,Carousel,Asuransi,798
4895141c-560f-4f41-91bd-9cba92ae45d7,2025-07-22T12:06:01.142773,Ada yang sudah punya dana darurat? Berapa bulan tabunganmu?,True,#keuangan #edukasikeuangan #keuangankeluarga,2335,47,26,Reel,Keuangan Keluarga,2408
6c68f547-f3ae-44a0-86b7-1b77657e9bff,2025-05-08T15:53:01.142773,Modi dicta harum impedit saepe officia reprehenderit sapiente corporis voluptatem non. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #tabungan,1970,0,8,Image,Tabungan,1978
ffc43972-196b-40ab-be4c-792b90bc8f71,2025-05-17T17:50:01.142773,Minus at illum assumenda. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #motivasifinansial,2327,23,0,Reel,Motivasi Finansial,2350
0d3c84fd-aca4-4619-bb5b-22eb4fc2a16e,2025-08-29T14:55:01.142773,Culpa porro assumenda ipsam asperiores quae. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #motivasifinansial,1479,0,0,Carousel,Motivasi Finansial,1479
c5887d19-6b3d-4fcf-b958-d23f72baaaa7,2025-09-28T11:53:01.142773,Ada yang sudah punya dana darurat? Berapa bulan tabunganmu?,True,#keuangan #edukasikeuangan #motivasifinansial,764,32,0,Carousel,Motivasi Finansial,796
99f23ec8-ba0a-461b-ae3f-9694b75aa31d,2025-05-08T11:23:01.142773,Minima aperiam ullam tenetur sequi eum maxime veritatis ullam harum. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #bisnis,5,26,0,Carousel,Bisnis,31
236aa67a-9d3c-4154-99f4-9d32aa24b5d1,2025-07-05T17:31:01.142773,Deleniti accusantium culpa maxime perferendis a suscipit libero doloribus modi suscipit et quis. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #bisnis,293,64,0,Image,Bisnis,357
2dd51aa1-dfb4-4238-a2a5-070b03a26021,2025-08-29T08:40:01.142773,"Deleniti occaecati voluptas eius dolorum quae iusto cumque. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #asuransi,746,8,17,Reel,Asuransi,771
00ddc8af-a419-416e-9509-c55882602d3b,2025-07-08T05:53:01.142773,"Assumenda suscipit accusantium in facere quasi ex id. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #asuransi,1204,0,0,Image,Asuransi,1204
99621f86-6764-47a4-a032-43d3fbf598ee,2025-07-31T07:32:01.142773,Accusamus deserunt vitae voluptatibus doloribus doloribus. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #budgeting,2011,16,0,Reel,Budgeting,2027
034ef394-d59d-4829-a13c-92f78cbc913d,2025-08-28T23:27:01.142773,Atque delectus totam. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #keuangankeluarga,5,18,13,Reel,Keuangan Keluarga,36
07b9185f-f01f-4c80-b7cb-21e16eae81c4,2025-10-12T03:40:01.142773,"Unde quasi delectus fugit magnam iusto odit culpa. Bijak kelola uang, biar uang yang kerja untukmu 🔁",False,#keuangan #edukasikeuangan #asuransi,1449,37,0,Carousel,Asuransi,1486
f1ec9498-aec6-479a-a8f7-47b8815f504f,2025-05-29T19:08:01.142773,Cupiditate repudiandae eos repellendus nulla. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #budgeting,971,29,0,Image,Budgeting,1000
ce888c34-880a-4dc8-b2d1-ec6985e45be9,2025-07-01T15:35:01.142773,Voluptatum doloremque repellat praesentium error sapiente ipsa laboriosam. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #tabungan,3400,0,41,Reel,Tabungan,3441
6e6c4d9d-fa12-4618-99a1-592b98f14562,2025-07-13T16:13:01.142773,Impedit libero doloribus sequi libero quasi pariatur asperiores omnis ex quos. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #motivasifinansial,542,18,12,Image,Motivasi Finansial,572
90ef669e-135b-4085-95d4-b8bf82e45165,2025-06-05T12:29:01.142773,Corrupti nesciunt eos minima qui. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #tabungan,973,41,0,Carousel,Tabungan,1014
a84f6ffa-5b1b-485a-8aac-91fcc879f855,2025-05-30T00:54:01.142773,Maaak… kalian lebih pilih nabung atau bayar hutang dulu? 🤔,True,#keuangan #edukasikeuangan #motivasifinansial,1741,33,0,Reel,Motivasi Finansial,1774
03c84d56-6071-412f-8ccd-e7937b6b4604,2025-06-26T15:50:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #keuangankeluarga,1417,20,0,Image,Keuangan Keluarga,1437
32ce60d6-a7e6-4ccd-b5ff-df851ac33e06,2025-06-27T12:37:01.142773,Maiores assumenda dolorem blanditiis delectus maiores magni labore a. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #budgeting,5,23,78,Image,Budgeting,106
712a67e9-7cb3-4b32-8616-7a9e7e68cc2e,2025-07-28T07:11:01.142773,"Beatae doloribus sunt saepe rem nostrum totam sapiente. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #motivasifinansial,1244,14,0,Image,Motivasi Finansial,1258
7bd977aa-8d28-4a57-a238-1e9c3dfa271b,2025-04-30T02:28:01.142773,Maaak… kalian lebih pilih nabung atau bayar hutang dulu? 🤔,True,#keuangan #edukasikeuangan #tabungan,5,37,0,Reel,Tabungan,42
b48a5be2-65ad-4e00-9462-09a50b625f89,2025-10-03T15:35:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #asuransi,226,53,17,Reel,Asuransi,296
0ef42e99-80b6-4035-9cd3-009fae0af210,2025-07-21T06:36:01.142773,Dignissimos occaecati cum quaerat placeat odit nobis. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #budgeting,2965,0,29,Carousel,Budgeting,2994
e045eb49-e0d0-4419-b2b2-c2b14b01c3e7,2025-06-13T13:26:01.142773,Esse facere accusamus error impedit in repellat adipisci ab. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #asuransi,3186,8,0,Reel,Asuransi,3194
82c4da83-6ccd-42b3-9f95-a099d074fdf3,2025-05-23T17:33:01.142773,Porro nostrum voluptatum ipsum voluptate excepturi pariatur maiores minus repellat qui a tempore incidunt. Catat pengeluaran harian biar lebih sadar gajian kemana ✍️,False,#keuangan #edukasikeuangan #asuransi,1571,20,63,Reel,Asuransi,1654
f20755ea-acb1-40f9-bb50-7c338b97236f,2025-09-17T10:31:01.142773,"Ducimus ipsa assumenda impedit. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #investasi,906,39,104,Reel,Investasi,1049
14b8c4b0-9b2a-48ca-b91c-4e7393b33ab8,2025-05-27T23:30:01.142773,Non sit eaque sequi quisquam ab omnis. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #budgeting,768,0,77,Reel,Budgeting,845
824c32f2-b232-4ffa-82a6-406158462fa4,2025-05-22T05:50:01.142773,"Eius illo nam facere sint ipsa at similique ducimus. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #keuangankeluarga,525,0,28,Image,Keuangan Keluarga,553
66a94dc5-d6ba-4958-9263-4e7a141ff7e6,2025-05-22T01:41:01.142773,Ada yang sudah punya dana darurat? Berapa bulan tabunganmu?,True,#keuangan #edukasikeuangan #budgeting,929,64,0,Image,Budgeting,993
e22a7ddf-77c5-40e0-ab7a-268ccfb33d51,2025-05-12T15:36:01.142773,Ada yang sudah punya dana darurat? Berapa bulan tabunganmu?,True,#keuangan #edukasikeuangan #motivasifinansial,1547,35,19,Reel,Motivasi Finansial,1601
949da0f2-1a66-406c-b486-aa6d51783296,2025-08-18T11:06:01.142773,Siapa yang masih bingung mulai investasi dari mana? Yuk tulis di komen! 💬,True,#keuangan #edukasikeuangan #tabungan,931,61,0,Image,Tabungan,992
ef6c79f4-a2eb-4eb0-b171-fc04e09d9898,2025-10-10T13:22:01.142773,Excepturi iusto accusamus ex repudiandae illum. Financial freedom bukan mimpi kalau kamu disiplin menabung 🚀,False,#keuangan #edukasikeuangan #keuangankeluarga,52,37,0,Image,Keuangan Keluarga,89
1842407e-b4a0-4b31-a7d2-080687a497b6,2025-08-08T15:21:01.142773,Sequi voluptatum quis delectus illo enim. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #tabungan,695,16,86,Reel,Tabungan,797
d0aff26d-c839-4935-8054-5ab028414656,2025-07-07T08:11:01.142773,"Pernah nggak ngerasa pengeluaran 'bocor'? Cerita, dong! 🕳️💸",True,#keuangan #edukasikeuangan #budgeting,1515,23,52,Image,Budgeting,1590
83ff10b6-91f7-4361-9578-9587a6852f9b,2025-08-29T23:16:01.142773,Siapa yang masih bingung mulai investasi dari mana? Yuk tulis di komen! 💬,True,#keuangan #edukasikeuangan #investasi,1321,0,0,Reel,Investasi,1321
7ee43b75-0de2-421e-89cf-a95ee0aad9c5,2025-10-13T05:46:01.142773,Ipsum eaque doloremque sequi laboriosam recusandae corrupti totam. Mulai dari kecil tapi konsisten itu kuncinya 💪,False,#keuangan #edukasikeuangan #asuransi,2380,0,67,Image,Asuransi,2447
b6a2ed8b-cb2b-4754-9bbb-bb9cd944e5d9,2025-06-02T00:32:01.142773,"Iusto quo doloribus quas blanditiis iusto quos odio nulla quas quod id. Jangan cuma kerja, pelajari investasi juga untuk masa depan",False,#keuangan #edukasikeuangan #motivasifinansial,334,34,0,Image,Motivasi Finansial,368
